player_id,player,position,team,bye,injury,adp,sleeper_points,sleeper_ppg_17,independent_points,independent_ppg,independent_expected_points,projected_games,projection_gap,decision_points,decision_ppg_17,independent_weight,confidence,model_source,reason,team_pass_rank,team_rush_rank,team_pass_rate,own_pass_attempts,sleeper_pass_attempts,own_targets,sleeper_targets,own_carries,sleeper_carries,latest_history_season,latest_history_games,latest_history_ppg,targets_pg,receptions_pg,rec_yards_pg,rec_tds_pg,carries_pg,rush_yards_pg,rush_tds_pg,component_ppg,pass_attempts_pg,completions_pg,pass_yards_pg,pass_tds_pg,interceptions_pg
9221,Jahmyr Gibbs,RB,DET,6,,1.1,331.0,19.47,312.1,18.36,290.8,15.8,-18.9,318.7,18.75,0.65,High,veteran,"Veteran model: 2025 form, prior-year trend and same team pass/run forecast; team pass volume #10, rush volume #7",10,7,0.562,,,86.4,,267.3,255.0,2025.0,17.0,21.58,5.08,3.979,31.795,0.165,15.726,69.987,0.559,18.502,,,,,
9509,Bijan Robinson,RB,ATL,11,,2.6,325.0,19.12,335.4,19.73,316.5,16.0,10.4,331.7,19.51,0.65,High,veteran,"Veteran model: 2025 form, prior-year trend and same team pass/run forecast; team pass volume #17, rush volume #5",17,5,0.545,,,94.7,,302.2,280.0,2025.0,17.0,21.81,5.573,4.338,34.515,0.161,17.775,75.79,0.564,19.718,,,,,
7564,Ja'Marr Chase,WR,CIN,6,,3.8,311.0,18.29,327.5,19.26,292.8,15.2,16.5,321.7,18.92,0.65,High,veteran,"Veteran model: 2025 form, prior-year trend and same team pass/run forecast; team pass volume #1, rush volume #31",1,31,0.625,,,179.9,,3.9,3.0,2025.0,16.0,19.6,10.585,7.054,87.47,0.554,0.23,1.269,0.013,19.326,,,,,
9493,Puka Nacua,WR,LAR,11,Ques,4.4,313.0,18.41,341.2,20.07,326.1,16.2,28.2,331.3,19.49,0.65,High,veteran,"Veteran model: 2025 form, prior-year trend and same team pass/run forecast; team pass volume #7, rush volume #14",7,14,0.568,,,177.5,,10.7,10.0,2025.0,16.0,23.44,10.441,7.296,90.91,0.539,0.627,3.223,0.023,20.083,,,,,
4034,Christian McCaffrey,RB,SF,8,Ques,5.5,291.0,17.12,326.0,19.17,264.3,13.8,35.0,313.7,18.45,0.65,High,veteran,"Veteran model: 2025 form, prior-year trend and same team pass/run forecast; team pass volume #16, rush volume #9",16,9,0.551,,,102.3,,261.7,240.0,2025.0,17.0,24.51,6.016,4.651,36.754,0.196,15.394,64.911,0.529,19.169,,,,,
9488,Jaxon Smith-Njigba,WR,SEA,11,,6.1,285.0,16.76,335.5,19.73,320.7,16.2,50.5,317.8,18.69,0.65,High,veteran,"Veteran model: 2025 form, prior-year trend and same team pass/run forecast; team pass volume #23, rush volume #21",23,21,0.557,,,180.0,,5.0,6.0,2025.0,17.0,21.17,10.586,7.098,92.28,0.548,0.297,1.588,0.014,19.854,,,,,
6813,Jonathan Taylor,RB,IND,13,,6.1,272.0,16.0,280.3,16.49,239.2,14.5,8.3,277.4,16.32,0.65,High,veteran,"Veteran model: 2025 form, prior-year trend and same team pass/run forecast; team pass volume #21, rush volume #13",21,13,0.554,,,54.8,,316.5,287.0,2025.0,17.0,21.31,3.221,2.546,19.053,0.092,18.616,79.102,0.63,16.692,,,,,
7547,Amon-Ra St. Brown,WR,DET,6,,8.4,281.0,16.53,296.5,17.44,279.1,16.0,15.5,291.1,17.12,0.65,High,veteran,"Veteran model: 2025 form, prior-year trend and same team pass/run forecast; team pass volume #10, rush volume #7",10,7,0.562,,,159.8,,3.1,3.0,2025.0,17.0,19.06,9.401,6.399,79.196,0.505,0.18,1.036,0.012,17.519,,,,,
6786,CeeDee Lamb,WR,DAL,14,,9.5,271.0,15.94,247.2,14.54,182.4,12.5,-23.8,255.6,15.03,0.65,High,veteran,"Veteran model: 2025 form, prior-year trend and same team pass/run forecast; team pass volume #2, rush volume #20",2,20,0.586,,,135.3,,4.4,3.0,2025.0,13.0,15.45,7.96,5.028,66.992,0.422,0.26,1.425,0.012,14.473,,,,,
8138,James Cook,RB,BUF,7,,10.5,261.0,15.35,244.7,14.39,214.1,14.9,-16.3,250.4,14.73,0.65,High,veteran,"Veteran model: 2025 form, prior-year trend and same team pass/run forecast; team pass volume #28, rush volume #3",28,3,0.52,,,47.8,,271.6,264.0,2025.0,17.0,17.78,2.813,2.254,17.516,0.093,15.977,68.932,0.541,14.706,,,,,
